Order_ID,Customer_ID,Product_ID,Order_Time,Dispatch_Time,Delivery_Time,Status,Delay_Minutes,City_ID,Partner_ID
37009,5832,2521,02-01-2020,03-01-2020 06:00,06-01-2020 09:00,Delayed,9999,25,55
24222,2520,2901,10-05-2020,11-05-2020 22:00,14-05-2020 17:00,In Transit,,,44
49139,3131,1040,20-07-2025,20-07-2025 08:00,22-07-2025 19:00,DELIVERED,9999,,12
10672,3049,886,08-09-2020,09-09-2020 00:00,09-09-2020 18:00,Delayed,-50,,36
49141,5300,1908,15-01-2025,16-01-2025 23:00,19-01-2025 07:00,delivered,270,,28
46439,1328,2432,29-07-2025,29-07-2025 20:00,30-07-2025 11:00,DELIVERED,,,40
2841,5463,1660,25-10-2022,27-10-2022 00:00,30-10-2022 22:00,DELIVERED,45,20,19
48701,2670,183,07-11-2023,07-11-2023 14:00,11-11-2023 13:00,,,17,46
48290,4449,2768,05-03-2021,06-03-2021 05:00,07-03-2021 22:00,delivered,245,86,59
49146,1983,720,05-12-2023,06-12-2023 05:00,08-12-2023 23:00,,-50,22,58
49147,5145,869,22-06-2022,22-06-2022 10:00,22-06-2022 20:00,DELIVERED,271,,5
5392,1797,2527,04-08-2023,04-08-2023 09:00,08-08-2023 03:00,Delivered,-50,,52
49149,5958,555,27-11-2020,27-11-2020 09:00,27-11-2020 10:00,delivered,,66,33
11561,4613,240,21-09-2022,22-09-2022 14:00,24-09-2022 23:00,DELIVERED,,,35
4171,1304,1218,04-09-2020,05-09-2020 06:00,06-09-2020 03:00,DELIVERED,170,58,1
49152,4856,1465,05-09-2024,05-09-2024 20:00,09-09-2024 05:00,In Transit,117,,56
49153,3677,1127,20-12-2025,20-12-2025 14:00,21-12-2025 20:00,Delayed,9999,,34
49154,1865,2760,21-07-2025,22-07-2025 05:00,25-07-2025 09:00,,9999,68,10
29025,1028,2698,11-02-2024,11-02-2024 13:00,12-02-2024 03:00,,9999,67,21
49156,4749,387,05-09-2022,05-09-2022 19:00,06-09-2022 08:00,DELIVERED,52,3,4
30689,3402,1797,01-07-2020,02-07-2020 16:00,04-07-2020 17:00,In Transit,9999,94,20
49158,3373,806,26-05-2020,27-05-2020 08:00,29-05-2020 08:00,In Transit,-50,34,20
49159,2054,2167,09-06-2023,10-06-2023 23:00,11-06-2023 01:00,DELIVERED,31,70,47
12638,5696,2647,03-11-2023,04-11-2023 14:00,07-11-2023 00:00,Delivered,9999,,45
49161,4613,2092,03-02-2024,04-02-2024 09:00,04-02-2024 11:00,In Transit,264,99,35
7598,5621,333,11-10-2023,12-10-2023 01:00,12-10-2023 13:00,Delivered,9999,,29
49163,1322,2764,31-10-2020,02-11-2020 00:00,02-11-2020 10:00,Delivered,9999,,36
49164,3103,1326,21-09-2022,22-09-2022 22:00,24-09-2022 04:00,DELIVERED,269,,18
8191,5277,2268,15-09-2025,15-09-2025 18:00,19-09-2025 03:00,Delayed,-50,51,6
14735,5378,2179,05-11-2020,05-11-2020 14:00,08-11-2020 00:00,Delivered,,,26
45331,3533,936,11-07-2025,12-07-2025 13:00,16-07-2025 09:00,delivered,130,,40
49168,3954,2212,09-10-2024,10-10-2024 01:00,10-10-2024 20:00,Delayed,-50,,46
49169,4735,1299,22-03-2023,23-03-2023 14:00,26-03-2023 07:00,DELIVERED,,77,1
8772,5082,284,28-06-2024,29-06-2024 03:00,02-07-2024 23:00,Delivered,184,17,17
49171,2020,1877,27-06-2023,27-06-2023 10:00,30-06-2023 15:00,Delayed,242,,46
19815,5622,2381,11-03-2025,11-03-2025 13:00,12-03-2025 15:00,,,,36
49173,1419,1351,07-09-2020,08-09-2020 20:00,11-09-2020 15:00,DELIVERED,34,42,39
49174,4249,2665,14-01-2022,15-01-2022 05:00,18-01-2022 22:00,DELIVERED,137,,22
49175,3983,1382,07-12-2024,08-12-2024 08:00,10-12-2024 09:00,In Transit,,,25
16080,1389,1594,28-12-2020,29-12-2020 18:00,30-12-2020 19:00,Delivered,9999,,43
49177,1842,2283,16-03-2025,17-03-2025 22:00,18-03-2025 02:00,Delivered,-50,,16
45745,2671,998,07-05-2021,07-05-2021 09:00,08-05-2021 22:00,Delivered,9999,,8
11318,3053,2592,08-09-2020,08-09-2020 15:00,12-09-2020 08:00,Delayed,-50,96,29
49180,5322,627,27-05-2021,28-05-2021 03:00,28-05-2021 23:00,In Transit,9999,,41
39545,1619,595,09-07-2025,09-07-2025 04:00,11-07-2025 03:00,,9999,5,38
49182,4342,1782,17-11-2024,17-11-2024 20:00,21-11-2024 20:00,In Transit,9999,,43
35105,5823,511,29-07-2021,30-07-2021 11:00,31-07-2021 15:00,,-50,26,24
49184,2891,2976,06-05-2025,07-05-2025 06:00,09-05-2025 13:00,In Transit,,,43
49185,1645,2903,08-04-2022,09-04-2022 13:00,10-04-2022 23:00,DELIVERED,299,26,12
23828,3007,504,14-12-2021,15-12-2021 13:00,17-12-2021 12:00,DELIVERED,247,47,23
33807,5788,910,03-02-2025,04-02-2025 01:00,06-02-2025 12:00,In Transit,9999,8,14
49188,4633,1782,19-03-2023,20-03-2023 11:00,20-03-2023 18:00,delivered,23,95,19
4754,4346,814,19-05-2025,19-05-2025 19:00,22-05-2025 12:00,Delivered,117,87,13
49190,3185,2251,25-12-2025,25-12-2025 21:00,27-12-2025 16:00,,9999,,46
49191,5646,1270,30-12-2024,31-12-2024 09:00,03-01-2025 05:00,Delivered,91,65,45
49192,3239,2393,09-06-2024,09-06-2024 09:00,11-06-2024 21:00,Delayed,-50,,30
36261,2246,1008,18-04-2022,18-04-2022 11:00,21-04-2022 01:00,DELIVERED,-50,,46
44463,5124,1839,10-09-2025,12-09-2025 00:00,12-09-2025 14:00,Delivered,9999,28,40
15146,5364,1820,23-08-2025,24-08-2025 11:00,26-08-2025 05:00,DELIVERED,-50,,8
49196,4523,872,26-03-2021,27-03-2021 11:00,27-03-2021 20:00,,86,63,45
41712,2651,456,24-10-2020,24-10-2020 18:00,24-10-2020 21:00,Delivered,299,,23
49198,5033,2093,14-01-2021,15-01-2021 14:00,18-01-2021 17:00,Delivered,290,,54
32209,1134,858,04-06-2021,04-06-2021 10:00,07-06-2021 11:00,In Transit,,3,37
49200,3449,250,22-07-2023,23-07-2023 16:00,25-07-2023 16:00,,,,34
40407,2930,2976,15-12-2022,16-12-2022 02:00,17-12-2022 17:00,DELIVERED,,84,20
49202,3092,2570,24-05-2023,24-05-2023 10:00,25-05-2023 02:00,DELIVERED,9999,,34
49203,2871,2923,18-12-2023,19-12-2023 09:00,21-12-2023 01:00,Delayed,-50,34,43
49204,3489,1781,12-05-2024,13-05-2024 15:00,15-05-2024 22:00,Delivered,9999,94,3
49205,1730,1246,22-05-2025,23-05-2025 00:00,24-05-2025 22:00,delivered,9999,46,60
49206,5340,888,02-03-2020,03-03-2020 18:00,06-03-2020 13:00,In Transit,190,14,34
15810,5662,1236,06-07-2023,06-07-2023 06:00,09-07-2023 05:00,DELIVERED,-50,42,22
49208,2574,1508,23-12-2020,23-12-2020 09:00,26-12-2020 18:00,DELIVERED,42,28,12
46055,4704,1171,14-12-2022,14-12-2022 19:00,18-12-2022 01:00,delivered,119,,17
47153,1597,619,14-01-2025,15-01-2025 19:00,18-01-2025 05:00,delivered,,65,23
33276,2233,1230,09-10-2024,09-10-2024 16:00,12-10-2024 16:00,delivered,9999,22,27
3740,1428,1598,28-05-2022,29-05-2022 17:00,30-05-2022 01:00,DELIVERED,9999,,43
49213,1892,1980,20-12-2021,21-12-2021 17:00,23-12-2021 20:00,Delayed,9999,64,39
49214,2880,2153,27-02-2022,28-02-2022 16:00,01-03-2022 11:00,DELIVERED,-50,55,57
12171,4208,824,09-07-2021,10-07-2021 07:00,12-07-2021 02:00,,-50,90,33
35291,4869,231,16-08-2022,16-08-2022 11:00,17-08-2022 20:00,,-50,,3
49217,1328,2550,19-11-2025,19-11-2025 17:00,22-11-2025 23:00,DELIVERED,9999,76,33
49218,5438,620,06-01-2025,07-01-2025 01:00,09-01-2025 04:00,delivered,227,,2
5373,1223,2731,20-07-2024,20-07-2024 18:00,20-07-2024 22:00,Delivered,9999,,36
42618,5041,2544,12-05-2023,13-05-2023 03:00,13-05-2023 11:00,Delayed,68,,8
49221,5159,2246,29-11-2020,30-11-2020 06:00,01-12-2020 09:00,In Transit,-50,,32
12288,5349,1840,22-09-2025,23-09-2025 01:00,24-09-2025 01:00,delivered,-50,,57
49223,1422,689,29-11-2020,29-11-2020 16:00,01-12-2020 21:00,In Transit,9999,56,56
49224,2236,2397,07-12-2020,07-12-2020 14:00,07-12-2020 23:00,delivered,20,42,26
15879,2491,2337,17-02-2020,18-02-2020 04:00,20-02-2020 07:00,Delayed,-50,1,60
27563,5297,2935,13-08-2025,13-08-2025 23:00,17-08-2025 18:00,delivered,-50,,24
49227,1883,2994,25-05-2025,26-05-2025 09:00,28-05-2025 17:00,,-50,5,1
49228,1664,1500,23-11-2024,24-11-2024 04:00,26-11-2024 04:00,DELIVERED,,,12
49229,3713,414,15-02-2025,15-02-2025 18:00,19-02-2025 09:00,DELIVERED,-50,,57
49230,3411,959,21-11-2022,22-11-2022 13:00,22-11-2022 20:00,DELIVERED,,,28
25057,1073,2506,29-05-2023,30-05-2023 02:00,30-05-2023 03:00,delivered,249,13,18
25502,3131,2726,06-03-2023,06-03-2023 09:00,09-03-2023 00:00,Delivered,,53,36
49233,5859,1013,24-05-2021,24-05-2021 17:00,25-05-2021 21:00,,75,73,12
49234,2593,186,07-01-2023,08-01-2023 16:00,11-01-2023 12:00,Delayed,,46,58
29882,2791,346,22-09-2023,22-09-2023 09:00,23-09-2023 16:00,Delayed,102,,34
49236,1310,1760,28-06-2022,28-06-2022 21:00,30-06-2022 11:00,In Transit,147,,37
49237,2585,329,22-07-2020,23-07-2020 08:00,25-07-2020 10:00,,-50,,38
16376,4190,2614,14-04-2023,14-04-2023 02:00,17-04-2023 01:00,Delayed,-50,28,40
42241,1223,2822,10-04-2021,11-04-2021 14:00,11-04-2021 15:00,delivered,,,50
49240,5668,1672,25-10-2025,25-10-2025 08:00,25-10-2025 23:00,In Transit,9999,79,44
34457,2346,2775,27-01-2020,27-01-2020 13:00,30-01-2020 02:00,In Transit,,54,26
49242,1542,1242,03-06-2020,03-06-2020 16:00,05-06-2020 05:00,Delivered,9999,,42
586,3520,2964,26-03-2022,26-03-2022 11:00,28-03-2022 06:00,,9999,27,19
45287,1287,1882,20-11-2020,20-11-2020 14:00,22-11-2020 22:00,DELIVERED,9999,71,50
3717,3223,1249,24-09-2021,25-09-2021 20:00,28-09-2021 11:00,DELIVERED,,,46
47986,3052,2542,21-09-2022,22-09-2022 13:00,25-09-2022 23:00,In Transit,,25,5
44842,1378,916,19-06-2020,20-06-2020 23:00,22-06-2020 20:00,In Transit,,,38
13814,2341,2845,10-11-2020,10-11-2020 17:00,11-11-2020 21:00,Delayed,-50,,33
22301,1754,2640,24-01-2020,25-01-2020 09:00,28-01-2020 17:00,Delivered,,80,29
49250,4680,1380,30-10-2021,31-10-2021 05:00,31-10-2021 17:00,Delayed,,,4
49251,1514,2074,24-06-2024,25-06-2024 10:00,29-06-2024 04:00,Delivered,-50,,59
17387,2312,2055,01-03-2020,02-03-2020 04:00,04-03-2020 16:00,DELIVERED,,,51
19072,5612,298,19-08-2022,20-08-2022 12:00,21-08-2022 01:00,DELIVERED,-50,52,15
49254,5780,903,07-01-2025,07-01-2025 21:00,09-01-2025 06:00,delivered,9999,97,32
49255,1352,1699,13-11-2025,13-11-2025 14:00,15-11-2025 02:00,Delivered,48,,44
49256,1482,1958,25-06-2021,26-06-2021 18:00,27-06-2021 19:00,Delivered,,,55
29258,4414,2507,24-09-2022,24-09-2022 10:00,28-09-2022 04:00,,9999,,43
49258,2474,603,07-04-2025,08-04-2025 09:00,11-04-2025 15:00,delivered,9999,50,38
16246,1537,1698,06-10-2025,07-10-2025 01:00,10-10-2025 21:00,Delayed,225,44,40
17421,2065,1744,29-11-2022,29-11-2022 05:00,02-12-2022 13:00,DELIVERED,,5,36
22675,1880,675,01-10-2021,02-10-2021 14:00,04-10-2021 23:00,delivered,,,40
49262,4166,891,14-12-2025,15-12-2025 22:00,18-12-2025 07:00,,9999,42,27
21513,3412,1331,06-10-2020,07-10-2020 17:00,08-10-2020 03:00,,,62,11
49264,3293,1220,05-12-2024,07-12-2024 00:00,10-12-2024 07:00,DELIVERED,167,50,48
20007,2372,1140,16-05-2023,16-05-2023 20:00,19-05-2023 19:00,delivered,216,,1
31420,1056,2972,10-02-2020,10-02-2020 03:00,11-02-2020 23:00,In Transit,,55,59
7022,4951,2657,29-01-2025,29-01-2025 10:00,31-01-2025 06:00,DELIVERED,,10,10
49268,4321,2590,08-02-2023,09-02-2023 00:00,11-02-2023 10:00,,-50,,58
49269,1273,1164,06-07-2024,06-07-2024 01:00,06-07-2024 04:00,delivered,142,,43
15463,3307,1878,27-12-2025,28-12-2025 11:00,01-01-2026 08:00,delivered,215,29,17
27808,3117,1504,25-10-2021,25-10-2021 07:00,25-10-2021 12:00,Delivered,9999,,37
22344,1315,2817,14-02-2021,14-02-2021 14:00,14-02-2021 15:00,,,34,25
49273,3351,362,20-08-2024,21-08-2024 16:00,24-08-2024 12:00,Delayed,,,17
49274,1815,2838,30-08-2022,30-08-2022 21:00,31-08-2022 18:00,DELIVERED,79,81,28
49275,4359,474,29-06-2020,30-06-2020 02:00,30-06-2020 06:00,Delayed,-50,,55
49276,3510,2835,29-11-2022,30-11-2022 16:00,04-12-2022 11:00,Delivered,222,82,59
33217,4563,2621,04-05-2023,05-05-2023 19:00,09-05-2023 09:00,Delayed,,,14
49278,5134,2909,15-02-2020,15-02-2020 08:00,17-02-2020 06:00,DELIVERED,,,43
12452,4052,1138,09-04-2025,09-04-2025 16:00,13-04-2025 02:00,Delayed,9999,,25
41758,1760,1943,11-03-2022,11-03-2022 04:00,11-03-2022 14:00,Delivered,9999,,47
9141,4350,1912,29-09-2025,29-09-2025 04:00,03-10-2025 02:00,delivered,9999,90,7
38789,5775,1169,12-03-2025,13-03-2025 18:00,16-03-2025 14:00,Delivered,,,49
49283,2914,1202,09-11-2021,10-11-2021 01:00,11-11-2021 22:00,In Transit,,,18
49284,3126,2123,12-10-2022,13-10-2022 00:00,15-10-2022 02:00,Delivered,,9,43
18593,1550,2673,15-04-2020,15-04-2020 13:00,17-04-2020 15:00,Delivered,-50,,19
49286,2179,1866,09-01-2023,10-01-2023 20:00,13-01-2023 06:00,delivered,80,,55
49287,3037,1082,20-11-2022,21-11-2022 19:00,22-11-2022 17:00,Delayed,9999,,31
3789,4751,2130,25-12-2024,26-12-2024 07:00,28-12-2024 19:00,,-50,,4
43909,3548,634,20-04-2022,21-04-2022 13:00,25-04-2022 11:00,Delivered,-50,,58
13514,5856,1340,11-09-2025,11-09-2025 15:00,12-09-2025 17:00,In Transit,-50,,14
1339,5260,1820,18-08-2024,18-08-2024 10:00,22-08-2024 04:00,,44,,57
41014,2537,1598,09-04-2022,09-04-2022 22:00,11-04-2022 23:00,delivered,-50,,55
49293,5331,1317,17-05-2025,17-05-2025 01:00,18-05-2025 02:00,Delivered,9999,,39
49294,5491,1362,22-06-2022,23-06-2022 07:00,23-06-2022 10:00,DELIVERED,-50,19,46
40158,5137,778,19-12-2022,19-12-2022 21:00,20-12-2022 06:00,In Transit,20,57,58
41908,3093,1262,01-06-2022,01-06-2022 22:00,03-06-2022 00:00,delivered,187,4,22
49297,5586,1091,09-11-2020,09-11-2020 20:00,10-11-2020 00:00,In Transit,-50,,51
31003,4450,1503,21-01-2024,22-01-2024 01:00,24-01-2024 04:00,Delayed,9999,79,17
17374,1593,2789,16-04-2024,17-04-2024 23:00,18-04-2024 09:00,delivered,139,95,28
39140,5359,1088,28-10-2024,29-10-2024 03:00,30-10-2024 06:00,delivered,-50,45,6
25404,2547,2336,21-07-2021,21-07-2021 17:00,22-07-2021 22:00,DELIVERED,9999,33,15
42973,5367,2242,21-12-2025,22-12-2025 04:00,23-12-2025 06:00,,58,,38
1079,2379,2185,30-09-2023,30-09-2023 18:00,02-10-2023 10:00,DELIVERED,9999,,7
35379,5012,557,25-12-2020,25-12-2020 09:00,28-12-2020 23:00,Delivered,,,14
6905,4034,348,13-03-2023,13-03-2023 11:00,15-03-2023 23:00,Delivered,,,48
49306,3122,2189,29-09-2022,29-09-2022 06:00,29-09-2022 15:00,Delivered,188,,11
31051,5821,664,18-09-2022,19-09-2022 22:00,20-09-2022 03:00,Delivered,-50,,36
29315,5548,1349,15-02-2024,15-02-2024 02:00,17-02-2024 11:00,delivered,9999,13,34
39598,2754,2277,28-12-2023,29-12-2023 06:00,02-01-2024 01:00,delivered,9999,,29
49310,4621,610,21-02-2025,22-02-2025 00:00,22-02-2025 21:00,DELIVERED,,,2
5809,2268,906,21-05-2022,21-05-2022 05:00,22-05-2022 15:00,In Transit,9999,,54
42080,5647,2362,28-11-2024,28-11-2024 08:00,30-11-2024 14:00,delivered,,94,23
49313,1968,345,30-06-2022,30-06-2022 06:00,01-07-2022 05:00,Delayed,,12,19
47755,3862,1741,28-02-2023,28-02-2023 10:00,28-02-2023 17:00,Delayed,,,6
49315,5466,2038,22-10-2024,23-10-2024 23:00,27-10-2024 00:00,DELIVERED,9999,91,49
49316,4118,1298,10-09-2020,10-09-2020 20:00,11-09-2020 17:00,,233,,24
6523,4646,2148,18-01-2024,19-01-2024 00:00,21-01-2024 03:00,delivered,,,8
49318,4977,748,07-09-2025,07-09-2025 20:00,10-09-2025 14:00,Delivered,9999,54,25
49319,1503,1549,21-08-2021,21-08-2021 19:00,23-08-2021 23:00,delivered,-50,,23
49320,5815,1238,01-12-2025,02-12-2025 07:00,05-12-2025 16:00,,153,,44
5192,5959,1952,07-08-2020,08-08-2020 18:00,12-08-2020 01:00,DELIVERED,-50,39,49
38105,5624,1641,19-03-2024,20-03-2024 03:00,23-03-2024 13:00,Delayed,212,61,18
49323,3510,1971,31-08-2023,31-08-2023 06:00,31-08-2023 20:00,In Transit,,70,40
49324,5142,1549,04-08-2024,05-08-2024 11:00,07-08-2024 12:00,Delayed,,60,23
49325,2096,1438,18-03-2025,18-03-2025 12:00,19-03-2025 11:00,Delayed,9999,,1
32178,5360,1239,01-03-2024,02-03-2024 08:00,03-03-2024 18:00,DELIVERED,9999,15,44
49327,5872,1333,23-12-2022,23-12-2022 23:00,25-12-2022 18:00,,,,34
49328,1634,2772,21-09-2022,21-09-2022 16:00,24-09-2022 01:00,,9999,43,16
49329,1470,319,07-03-2024,08-03-2024 02:00,12-03-2024 01:00,Delivered,9999,,23
49330,2544,1769,14-05-2020,14-05-2020 15:00,15-05-2020 07:00,In Transit,9999,77,36
13397,4053,1586,30-08-2020,31-08-2020 15:00,02-09-2020 10:00,In Transit,-50,13,6
49332,5027,477,08-09-2020,09-09-2020 18:00,12-09-2020 04:00,,7,48,42
49333,5606,1456,04-04-2020,05-04-2020 23:00,07-04-2020 05:00,In Transit,9999,,34
31556,5864,2063,07-10-2023,07-10-2023 02:00,09-10-2023 01:00,delivered,87,56,39
25366,2116,270,11-07-2020,12-07-2020 15:00,13-07-2020 04:00,Delayed,,86,6
23958,4248,1585,01-04-2025,01-04-2025 04:00,04-04-2025 19:00,,-50,64,44
14290,5799,633,06-01-2025,07-01-2025 07:00,08-01-2025 04:00,Delivered,140,11,44
49338,5290,2235,02-11-2025,02-11-2025 11:00,04-11-2025 07:00,Delayed,,,55
3485,1830,2077,20-08-2021,21-08-2021 19:00,22-08-2021 15:00,delivered,-50,64,38
49340,5587,1127,26-05-2024,26-05-2024 19:00,27-05-2024 01:00,Delayed,9999,60,4
49341,2044,2394,09-03-2023,10-03-2023 13:00,14-03-2023 07:00,delivered,-50,80,22
49342,2890,259,27-04-2022,27-04-2022 05:00,28-04-2022 05:00,DELIVERED,294,99,2
49343,2032,1532,18-11-2020,19-11-2020 22:00,23-11-2020 02:00,In Transit,9999,78,46
18774,5351,2024,18-10-2021,19-10-2021 22:00,22-10-2021 01:00,,,6,5
40477,5092,966,10-11-2024,11-11-2024 04:00,11-11-2024 20:00,DELIVERED,,30,46
26956,3660,1476,17-01-2023,18-01-2023 21:00,21-01-2023 04:00,delivered,,98,41
49347,5035,2797,06-12-2025,07-12-2025 08:00,09-12-2025 00:00,Delivered,,,50
49348,4892,2378,05-08-2025,05-08-2025 13:00,09-08-2025 00:00,Delivered,,,41
36862,4623,382,23-02-2024,23-02-2024 20:00,26-02-2024 20:00,Delayed,9999,,14
49350,1859,2827,11-08-2024,11-08-2024 13:00,14-08-2024 12:00,,67,9,42
49351,5547,2145,10-11-2020,10-11-2020 03:00,10-11-2020 19:00,In Transit,,,7
5079,2288,568,21-04-2021,22-04-2021 14:00,24-04-2021 07:00,,9999,60,18
49353,5742,1758,06-10-2023,07-10-2023 18:00,11-10-2023 00:00,Delivered,60,64,50
10893,5374,2454,10-04-2025,10-04-2025 10:00,12-04-2025 21:00,In Transit,9999,,22
49355,4223,2099,16-06-2025,17-06-2025 12:00,18-06-2025 12:00,Delivered,9999,25,13
39253,5684,439,27-08-2021,27-08-2021 16:00,30-08-2021 22:00,In Transit,,20,54
25447,3510,346,02-02-2025,02-02-2025 17:00,06-02-2025 09:00,In Transit,271,100,10
42607,4479,726,14-09-2022,14-09-2022 10:00,15-09-2022 06:00,,3,,57
38435,1464,2184,08-04-2023,08-04-2023 16:00,10-04-2023 14:00,Delivered,-50,,41
49360,1663,2599,08-12-2022,09-12-2022 13:00,10-12-2022 12:00,Delivered,,19,17
10756,2756,1162,11-12-2020,12-12-2020 08:00,13-12-2020 11:00,Delivered,-50,68,8
42857,4537,1169,25-01-2025,26-01-2025 08:00,26-01-2025 10:00,In Transit,9999,66,60
34886,5458,1185,08-01-2024,08-01-2024 05:00,10-01-2024 01:00,Delayed,190,,23
49364,5555,2238,12-11-2021,13-11-2021 05:00,16-11-2021 14:00,delivered,,77,25
46048,2074,1739,22-04-2024,23-04-2024 04:00,25-04-2024 20:00,Delayed,164,,2
45802,4422,1169,11-07-2022,12-07-2022 13:00,13-07-2022 09:00,Delayed,-50,,29
49717,5614,837,21-05-2021,21-05-2021 18:00,23-05-2021 02:00,,,,18
14087,5153,2406,01-02-2025,02-02-2025 01:00,03-02-2025 07:00,In Transit,164,44,28
2193,5670,2019,04-08-2024,04-08-2024 05:00,05-08-2024 11:00,In Transit,,,12
6261,4073,429,01-04-2022,01-04-2022 21:00,05-04-2022 07:00,Delivered,242,7,52
49371,4293,1241,30-04-2023,30-04-2023 18:00,03-05-2023 21:00,Delivered,,55,23
24939,1174,1056,09-03-2020,10-03-2020 06:00,12-03-2020 23:00,,,65,8
8292,1203,2236,08-06-2022,09-06-2022 18:00,10-06-2022 12:00,Delayed,9999,,8
49374,2521,2635,28-03-2023,28-03-2023 05:00,31-03-2023 09:00,Delayed,-50,,60
49375,2466,1056,25-02-2024,25-02-2024 05:00,28-02-2024 12:00,Delayed,235,,48
49376,3598,2215,02-06-2023,04-06-2023 00:00,04-06-2023 12:00,In Transit,,44,17
49377,1938,2647,19-09-2025,19-09-2025 18:00,19-09-2025 20:00,,-50,46,9
45182,4503,2285,18-09-2021,19-09-2021 03:00,23-09-2021 03:00,In Transit,9999,6,23
49379,3252,2856,15-09-2024,16-09-2024 19:00,17-09-2024 12:00,,269,,23
49380,1618,2096,09-06-2021,10-06-2021 18:00,14-06-2021 14:00,Delivered,-50,77,43
40475,4602,1425,21-11-2024,22-11-2024 06:00,25-11-2024 13:00,Delivered,262,64,56
19997,4997,742,18-10-2021,18-10-2021 19:00,22-10-2021 14:00,Delayed,219,27,9
49383,2900,386,15-11-2022,15-11-2022 21:00,18-11-2022 06:00,In Transit,9999,91,3
22426,4233,764,27-12-2021,27-12-2021 02:00,27-12-2021 22:00,DELIVERED,69,73,38
49385,3637,1303,06-05-2021,06-05-2021 20:00,09-05-2021 09:00,,278,,15
49386,1331,2716,25-05-2023,26-05-2023 17:00,29-05-2023 03:00,delivered,42,75,58
49387,2265,1422,04-12-2025,04-12-2025 08:00,07-12-2025 15:00,,9999,86,30
24432,2387,2641,09-10-2021,09-10-2021 18:00,10-10-2021 22:00,delivered,9999,,47
49389,4418,1465,21-04-2024,21-04-2024 19:00,24-04-2024 09:00,,91,,43
17964,4484,1219,24-10-2021,25-10-2021 06:00,28-10-2021 23:00,DELIVERED,213,48,7
49391,2398,2791,02-10-2022,03-10-2022 15:00,03-10-2022 18:00,DELIVERED,42,74,50
5998,5183,470,05-09-2021,06-09-2021 13:00,09-09-2021 18:00,Delivered,,92,23
49393,2592,2625,22-05-2023,22-05-2023 04:00,23-05-2023 10:00,In Transit,9999,82,53
49394,5453,2710,26-03-2022,26-03-2022 04:00,29-03-2022 08:00,In Transit,9999,,54
15270,2958,2352,07-04-2025,08-04-2025 00:00,10-04-2025 02:00,In Transit,-50,70,55
49396,1807,813,09-10-2023,10-10-2023 17:00,12-10-2023 09:00,Delayed,,,60
5678,3775,315,02-02-2021,03-02-2021 06:00,05-02-2021 07:00,,9999,,37
49398,2105,2512,23-06-2024,24-06-2024 01:00,24-06-2024 10:00,Delayed,-50,99,48
49399,4727,2008,23-11-2022,24-11-2022 23:00,26-11-2022 04:00,In Transit,-50,89,59
49400,2058,1753,15-05-2021,16-05-2021 12:00,20-05-2021 06:00,Delivered,119,91,23
49401,5853,660,01-07-2020,02-07-2020 17:00,04-07-2020 15:00,In Transit,20,93,21
49402,4923,2410,03-06-2020,04-06-2020 18:00,08-06-2020 05:00,Delivered,-50,,25
5654,4866,2180,30-10-2025,30-10-2025 09:00,31-10-2025 14:00,DELIVERED,-50,39,54
926,5701,1726,22-08-2025,22-08-2025 15:00,23-08-2025 17:00,Delivered,9999,59,11
49405,2480,2248,26-02-2021,26-02-2021 21:00,01-03-2021 04:00,DELIVERED,,34,22
49406,5547,383,19-04-2020,19-04-2020 18:00,20-04-2020 21:00,Delayed,-50,35,37
20240,4370,2336,19-11-2020,20-11-2020 18:00,23-11-2020 18:00,,227,37,45
49408,4741,2887,31-03-2020,31-03-2020 22:00,01-04-2020 20:00,DELIVERED,-50,100,13
49409,5566,1441,05-10-2023,05-10-2023 03:00,07-10-2023 02:00,In Transit,288,,9
49410,5263,1480,19-10-2021,19-10-2021 22:00,21-10-2021 02:00,delivered,-50,,3
32527,3852,2781,03-11-2021,03-11-2021 12:00,04-11-2021 18:00,delivered,288,15,30
49412,1000,874,04-11-2020,05-11-2020 04:00,05-11-2020 21:00,In Transit,9999,,54
49413,5637,2744,05-10-2020,06-10-2020 14:00,10-10-2020 14:00,Delayed,-50,,43
49414,4687,1571,05-07-2023,06-07-2023 14:00,10-07-2023 13:00,,9999,69,57
49415,1492,2292,19-01-2021,20-01-2021 23:00,22-01-2021 18:00,Delayed,232,31,58
6035,2913,2628,05-02-2020,06-02-2020 23:00,10-02-2020 08:00,In Transit,-50,,46
872,2947,1342,01-09-2022,02-09-2022 06:00,03-09-2022 16:00,Delayed,9999,49,52
49418,2210,464,25-01-2025,25-01-2025 09:00,28-01-2025 01:00,Delayed,,71,41
18641,1375,2381,05-07-2024,05-07-2024 08:00,08-07-2024 14:00,delivered,-50,,5
31833,5630,2974,23-12-2023,24-12-2023 06:00,26-12-2023 20:00,delivered,-50,,26
49421,4391,1618,28-07-2023,28-07-2023 16:00,31-07-2023 16:00,DELIVERED,-50,91,21
49422,2774,710,17-07-2023,18-07-2023 22:00,20-07-2023 04:00,,-50,,1
18207,2238,1637,13-07-2025,13-07-2025 06:00,16-07-2025 11:00,,,,35
49424,2951,856,27-01-2025,27-01-2025 17:00,29-01-2025 19:00,In Transit,,44,16
49425,3541,1410,12-10-2021,13-10-2021 09:00,17-10-2021 00:00,Delivered,-50,,7
