Order_ID,Status,Update_Date,Update_Time
76901,Order Placed,2024-07-28,05:07:00
30344,Dispatched,2022-10-30,16:17:00
46525,Delivered,2025-09-07,16:03:00
16070,order placed,2021-03-07,19:19:00
21033,Delivered,2024-05-31,07:09:00
64591,DELIVERED,2024-08-22,12:55:00
99754,Order Placed,2023-12-29,09:54:00
14022,DELIVERED,2024-05-19,09:22:00
6315,Delayed,2021-12-19,15:35:00
93842,DELIVERED,2023-02-22,05:32:00
41917,DELIVERED,2024-07-02,03:02:00
87358,Order Placed,2023-03-09,16:47:00
18677,DELIVERED,2021-07-01,02:58:00
9004,In Transit,2024-09-08,00:15:00
58151,Delivered,2025-12-14,10:30:00
42707,DELIVERED,2022-07-12,18:54:00
26983,Delivered,2024-06-08,04:26:00
65350,order placed,2021-03-19,23:41:00
77053,Delayed,2025-03-01,06:53:00
11116,in transit,2023-05-02,01:49:00
46773,Delayed,2022-01-28,18:47:00
60955,Dispatched,2021-01-09,08:49:00
15320,Order Placed,2024-12-12,05:21:00
91441,in transit,2022-05-13,13:02:00
12398,DELIVERED,2022-07-27,03:16:00
35370,Delayed,2021-12-28,18:05:00
46029,Order Placed,2021-01-09,03:56:00
58404,Out for Delivery,2023-02-18,01:06:00
52396,Dispatched,2023-05-09,20:39:00
28155,In Transit,2020-06-03,01:11:00
94126,order placed,2024-05-12,21:15:00
90,DELIVERED,2023-07-24,19:42:00
24422,Order Placed,2020-03-22,10:45:00
82741,Out for Delivery,2021-08-22,08:06:00
8534,order placed,2023-11-10,02:19:00
32068,in transit,2020-06-07,09:34:00
366,Delayed,2022-02-08,02:28:00
13468,Order Placed,2021-09-25,18:39:00
7802,Out for Delivery,2023-09-17,04:36:00
11171,in transit,2022-11-05,12:15:00
62327,Dispatched,2025-10-22,15:07:00
76149,Order Placed,2021-07-08,20:00:00
90864,Delivered,2024-11-18,21:43:00
71665,order placed,2021-10-05,19:51:00
40307,DELIVERED,2022-08-10,15:12:00
73583,Dispatched,2020-09-06,05:25:00
8843,Delayed,2023-04-28,07:45:00
87002,Out for Delivery,2022-10-07,06:51:00
9422,Out for Delivery,2024-04-05,05:09:00
83858,Delayed,2022-10-08,06:06:00
16589,DELIVERED,2024-12-09,14:14:00
74310,Delivered,2024-07-11,13:04:00
67266,in transit,2024-06-21,01:39:00
20758,Out for Delivery,2021-10-21,06:55:00
88407,Order Placed,2023-10-05,16:45:00
2847,In Transit,2020-10-10,05:45:00
18360,DELIVERED,2025-09-29,04:12:00
5252,Order Placed,2022-07-30,01:15:00
64826,Delayed,2023-09-21,06:22:00
85401,DELIVERED,2022-12-05,13:41:00
22403,Delayed,2021-11-11,05:25:00
33876,Dispatched,2023-03-17,07:56:00
26233,Dispatched,2023-10-19,19:15:00
82136,Order Placed,2020-02-25,15:31:00
42071,in transit,2021-01-02,04:30:00
4479,Delivered,2020-02-16,20:54:00
83095,order placed,2025-10-04,16:55:00
95055,In Transit,2022-03-05,16:19:00
59234,Order Placed,2024-11-26,21:38:00
30785,DELIVERED,2023-04-17,05:09:00
84631,In Transit,2020-07-19,17:20:00
24779,order placed,2024-10-18,00:39:00
57543,Dispatched,2023-09-17,14:14:00
67658,In Transit,2022-07-23,09:20:00
50265,order placed,2025-01-17,20:22:00
17216,Order Placed,2025-06-27,23:21:00
72072,Delivered,2024-04-20,14:41:00
12264,in transit,2020-07-12,04:33:00
33896,Dispatched,2020-07-21,19:04:00
25104,In Transit,2020-11-16,18:18:00
3382,DELIVERED,2024-01-31,15:02:00
30361,order placed,2021-04-13,06:25:00
72898,Order Placed,2023-03-31,02:08:00
87907,DELIVERED,2021-12-10,10:27:00
83653,Dispatched,2022-05-09,01:30:00
44566,order placed,2021-02-21,17:29:00
93194,Out for Delivery,2021-01-01,08:35:00
24526,Out for Delivery,2022-06-06,03:50:00
32719,order placed,2021-05-01,20:21:00
27340,Dispatched,2025-10-13,16:48:00
70134,Delivered,2023-09-07,17:39:00
31188,DELIVERED,2024-01-05,09:30:00
20353,In Transit,2023-08-19,05:43:00
40512,Dispatched,2021-03-02,05:24:00
85090,DELIVERED,2025-09-03,06:12:00
64177,in transit,2024-01-07,21:23:00
42060,in transit,2025-06-07,20:27:00
66618,Delayed,2025-07-24,04:10:00
74561,In Transit,2024-01-06,02:44:00
90783,Delayed,2020-01-02,09:29:00
14389,in transit,2023-02-09,11:11:00
97162,Dispatched,2023-04-03,08:00:00
16137,Delivered,2024-04-27,04:30:00
63800,Delayed,2024-04-16,23:58:00
21065,Delivered,2025-10-23,02:19:00
80859,order placed,2020-11-13,23:32:00
58087,in transit,2025-04-02,21:14:00
69257,Delayed,2023-02-19,21:00:00
50692,DELIVERED,2025-08-04,21:20:00
51196,Dispatched,2021-07-24,07:48:00
86717,Out for Delivery,2021-08-23,13:02:00
32313,Order Placed,2022-12-07,16:21:00
63472,Delayed,2024-11-22,18:00:00
57437,In Transit,2025-11-12,08:24:00
98943,In Transit,2021-05-29,16:16:00
85876,Delayed,2022-10-17,12:01:00
96145,Order Placed,2025-01-09,07:24:00
14599,Dispatched,2025-12-27,12:47:00
44756,Delivered,2023-09-07,21:40:00
64074,DELIVERED,2025-06-15,15:35:00
38618,In Transit,2021-12-20,16:12:00
46994,Delayed,2025-10-20,09:33:00
1687,DELIVERED,2022-10-10,13:45:00
85417,Delayed,2024-09-03,03:11:00
42613,Dispatched,2021-02-21,10:28:00
43071,Order Placed,2025-06-03,06:36:00
85561,Order Placed,2023-06-24,19:29:00
24723,Delayed,2023-03-21,20:34:00
84538,Order Placed,2020-09-21,23:19:00
88140,Dispatched,2025-02-12,07:53:00
79686,Dispatched,2023-06-04,13:03:00
27588,Delayed,2025-09-01,09:17:00
89033,In Transit,2025-04-17,21:34:00
9040,Out for Delivery,2025-06-17,06:00:00
58882,In Transit,2023-09-23,14:05:00
8748,Out for Delivery,2025-10-24,09:51:00
41480,In Transit,2023-09-05,09:31:00
20891,In Transit,2024-07-30,13:38:00
9752,Delayed,2021-07-19,13:24:00
13752,Out for Delivery,2020-12-16,16:05:00
90676,DELIVERED,2020-08-06,23:18:00
27997,Order Placed,2020-07-11,12:58:00
57750,order placed,2023-12-15,09:47:00
25665,Delivered,2021-10-07,17:33:00
27215,Delivered,2025-11-04,21:04:00
95976,in transit,2020-04-10,13:11:00
23948,DELIVERED,2021-11-26,16:46:00
77139,In Transit,2025-02-22,21:00:00
57054,order placed,2024-03-02,17:39:00
47062,Out for Delivery,2023-05-14,07:38:00
77555,Out for Delivery,2021-12-07,22:19:00
55292,Order Placed,2022-07-31,10:56:00
74395,Delivered,2024-04-05,01:29:00
20057,order placed,2023-02-23,03:07:00
81313,Dispatched,2022-11-23,13:48:00
30079,Delayed,2021-09-03,16:41:00
46107,Delivered,2025-04-14,09:49:00
79618,Delayed,2021-03-29,13:35:00
54257,Delayed,2024-12-02,20:18:00
81590,order placed,2021-12-15,20:32:00
56770,In Transit,2025-03-20,08:49:00
4716,DELIVERED,2024-01-08,15:48:00
87717,Delivered,2023-11-14,08:39:00
2093,in transit,2021-07-09,19:58:00
36057,DELIVERED,2024-11-22,13:56:00
68813,Delayed,2022-07-13,22:10:00
38317,in transit,2023-09-06,14:15:00
63559,order placed,2024-11-19,12:40:00
75232,Dispatched,2021-07-11,14:58:00
49891,In Transit,2024-09-13,00:28:00
18606,DELIVERED,2025-07-06,19:49:00
32948,Delivered,2023-09-24,23:33:00
53096,In Transit,2021-01-23,06:50:00
56910,Order Placed,2025-02-02,12:24:00
30852,Dispatched,2022-08-12,06:23:00
44104,order placed,2023-09-28,12:59:00
90315,in transit,2022-04-28,18:32:00
20434,Order Placed,2025-11-07,22:44:00
43822,Dispatched,2021-09-23,22:39:00
49356,Dispatched,2024-01-08,09:08:00
12134,Delayed,2025-01-31,01:34:00
29428,Delayed,2021-07-22,18:06:00
78676,Out for Delivery,2022-05-02,03:52:00
19987,In Transit,2023-06-09,10:39:00
18455,order placed,2025-01-17,09:51:00
1858,In Transit,2020-01-20,03:50:00
94453,In Transit,2022-06-23,03:50:00
62065,Delayed,2021-11-15,17:59:00
76106,Delivered,2025-10-10,09:41:00
84818,order placed,2024-03-03,00:49:00
25615,in transit,2025-10-20,04:05:00
59172,Out for Delivery,2021-04-15,07:27:00
79366,Delayed,2024-08-07,23:30:00
29171,Out for Delivery,2023-09-25,18:37:00
30413,In Transit,2021-02-02,01:58:00
96531,Delivered,2023-08-11,15:35:00
13953,Out for Delivery,2020-01-04,08:56:00
25704,Out for Delivery,2025-09-08,03:38:00
40159,Dispatched,2025-12-13,15:31:00
25630,Delivered,2022-06-14,12:04:00
51593,DELIVERED,2023-10-10,06:57:00
3300,Order Placed,2024-12-01,09:58:00
18426,DELIVERED,2021-12-06,10:33:00
61005,Delayed,2022-03-11,04:25:00
79859,In Transit,2020-04-20,02:48:00
2699,Dispatched,2022-11-26,02:25:00
36979,DELIVERED,2021-06-30,21:08:00
32553,Delivered,2022-12-11,12:11:00
44319,Dispatched,2024-10-04,08:50:00
65853,Dispatched,2024-10-06,16:58:00
14895,Delivered,2024-12-06,02:19:00
76658,order placed,2020-12-20,14:53:00
99163,order placed,2022-12-14,10:26:00
52117,in transit,2022-09-09,16:09:00
89866,Dispatched,2022-10-27,11:01:00
79416,in transit,2023-05-08,14:19:00
79354,Dispatched,2022-06-05,07:13:00
51672,In Transit,2025-07-04,00:29:00
45355,order placed,2025-09-19,04:19:00
70495,In Transit,2025-08-07,07:53:00
6124,Delayed,2024-09-15,21:38:00
8650,Order Placed,2024-07-21,07:40:00
29395,Delayed,2024-05-12,21:44:00
34846,DELIVERED,2023-08-04,18:54:00
51764,Delayed,2022-10-24,18:24:00
58588,Dispatched,2021-06-20,01:33:00
40822,Delayed,2025-04-07,12:40:00
15818,In Transit,2023-06-16,14:19:00
47264,Delayed,2022-08-19,03:08:00
70910,Delivered,2023-02-03,17:11:00
40479,Delivered,2023-03-14,13:45:00
31485,Dispatched,2024-10-04,10:16:00
14410,Dispatched,2022-07-13,14:53:00
98123,order placed,2022-01-24,08:46:00
47011,in transit,2021-05-27,11:53:00
56929,Out for Delivery,2025-04-04,23:18:00
60129,In Transit,2020-12-08,07:44:00
62092,Out for Delivery,2020-05-28,16:51:00
14967,DELIVERED,2022-03-04,02:59:00
33921,Order Placed,2024-03-11,12:09:00
26932,in transit,2020-12-30,13:43:00
49039,DELIVERED,2022-05-19,06:46:00
76647,Out for Delivery,2024-06-27,17:55:00
19871,Delivered,2025-03-08,16:56:00
62042,Dispatched,2021-10-05,11:32:00
58782,Delayed,2023-02-21,12:26:00
70284,Delivered,2021-10-16,11:21:00
1304,Delivered,2020-07-02,05:56:00
74230,in transit,2020-06-13,11:43:00
91653,Out for Delivery,2023-05-05,03:27:00
5894,Order Placed,2020-05-01,18:20:00
2362,Delayed,2022-04-17,18:41:00
38532,Dispatched,2021-10-07,16:16:00
38737,Dispatched,2021-03-14,01:55:00
83351,In Transit,2023-06-05,09:10:00
46258,Delivered,2021-11-08,21:32:00
68594,Delayed,2021-02-15,12:35:00
23731,DELIVERED,2020-07-29,03:05:00
90644,In Transit,2025-09-29,06:42:00
81264,Delivered,2024-05-08,11:52:00
67306,Order Placed,2023-09-12,14:28:00
84834,in transit,2020-03-05,05:26:00
41536,in transit,2024-02-20,20:35:00
42164,In Transit,2024-01-15,03:42:00
55287,order placed,2023-02-24,15:20:00
11054,Out for Delivery,2022-01-09,17:50:00
16406,Delivered,2024-06-21,02:13:00
31951,Delivered,2024-01-11,03:48:00
14036,Delivered,2025-06-21,04:16:00
84738,DELIVERED,2023-04-15,08:35:00
62282,Out for Delivery,2024-09-17,05:06:00
38815,DELIVERED,2023-01-15,18:13:00
9366,Delivered,2022-08-02,01:27:00
49684,in transit,2021-06-11,21:51:00
41927,Dispatched,2025-05-22,05:50:00
3803,in transit,2022-08-25,09:27:00
24485,in transit,2022-03-05,05:15:00
47664,in transit,2023-04-29,22:05:00
52917,Delayed,2025-06-11,21:20:00
18222,order placed,2023-03-20,06:51:00
31013,Dispatched,2021-05-07,10:55:00
42906,in transit,2021-07-06,18:26:00
8246,Dispatched,2024-07-17,10:24:00
34496,order placed,2022-02-12,14:11:00
22289,DELIVERED,2024-10-17,18:23:00
59418,Dispatched,2023-03-17,16:12:00
58153,in transit,2024-10-30,00:27:00
46145,Delayed,2023-09-16,12:44:00
49993,Order Placed,2021-03-08,03:24:00
98397,Order Placed,2020-11-10,19:49:00
29191,Dispatched,2025-04-18,05:54:00
25578,Order Placed,2022-08-17,14:12:00
89923,Dispatched,2022-12-28,07:49:00
20395,order placed,2025-08-27,18:40:00
70865,Out for Delivery,2025-01-14,09:50:00
6981,Dispatched,2022-08-13,22:20:00
19447,In Transit,2021-01-06,13:48:00
91521,Order Placed,2021-05-23,16:22:00
92454,Out for Delivery,2020-03-26,17:53:00
68548,Dispatched,2022-09-11,19:12:00
57896,In Transit,2020-11-11,04:52:00
72633,Out for Delivery,2024-09-05,23:48:00
15127,Delivered,2023-01-29,02:40:00
40416,Out for Delivery,2024-01-23,16:38:00
18276,Delivered,2021-02-28,16:50:00
58138,DELIVERED,2022-07-29,23:13:00
84979,Out for Delivery,2020-12-24,19:21:00
93574,Order Placed,2023-11-26,04:06:00
7122,Order Placed,2024-06-22,00:36:00
6193,In Transit,2022-05-18,23:09:00
90446,Delivered,2020-08-05,09:45:00
51026,Out for Delivery,2023-05-15,17:16:00
87829,order placed,2023-10-14,12:51:00
88311,Order Placed,2020-02-16,23:04:00
22463,DELIVERED,2024-07-11,11:35:00
22257,DELIVERED,2024-05-05,03:35:00
84063,order placed,2021-05-24,11:55:00
81184,order placed,2023-07-18,13:10:00
70027,Out for Delivery,2022-07-19,00:45:00
39848,Order Placed,2021-10-20,18:39:00
64660,Out for Delivery,2025-11-03,18:02:00
67820,Dispatched,2024-06-06,10:24:00
51899,Dispatched,2022-09-28,21:01:00
20625,DELIVERED,2025-07-14,02:16:00
33822,Dispatched,2021-10-24,17:31:00
11078,In Transit,2023-05-08,06:42:00
81002,in transit,2024-02-19,12:38:00
50160,Delivered,2025-07-28,08:31:00
66330,Delayed,2023-09-04,11:56:00
3060,Delivered,2025-10-14,21:16:00
90459,in transit,2025-10-08,11:16:00
97677,in transit,2023-12-15,11:25:00
69985,Out for Delivery,2025-08-01,13:57:00
55956,order placed,2025-02-12,12:06:00
18412,Delayed,2023-05-27,23:11:00
21841,in transit,2022-05-27,11:51:00
78272,Dispatched,2025-05-20,17:17:00
52750,Order Placed,2023-06-11,13:40:00
12617,order placed,2025-11-14,10:17:00
73977,Delayed,2025-04-04,18:52:00
91817,Dispatched,2020-12-24,22:38:00
43247,Delayed,2021-03-01,23:51:00
57369,Out for Delivery,2024-02-02,17:18:00
54573,Delayed,2020-04-25,05:26:00
7962,Out for Delivery,2025-03-24,09:16:00
59852,in transit,2025-07-29,19:44:00
70032,Out for Delivery,2023-11-07,08:08:00
25966,In Transit,2022-01-21,13:22:00
5506,Order Placed,2021-10-04,10:34:00
85478,Out for Delivery,2024-12-24,21:04:00
41108,in transit,2025-12-18,01:21:00
78024,Delivered,2022-05-19,00:47:00
93359,in transit,2024-06-04,14:32:00
31026,DELIVERED,2021-07-30,13:02:00
36744,order placed,2025-06-01,01:41:00
29871,Out for Delivery,2024-10-30,03:08:00
28461,Delayed,2025-11-18,03:31:00
1738,in transit,2023-08-03,01:46:00
47095,Delayed,2023-03-07,15:30:00
58133,Out for Delivery,2021-01-25,05:24:00
68542,Dispatched,2024-06-04,13:58:00
81058,in transit,2024-09-17,21:05:00
59081,Order Placed,2020-09-28,11:27:00
69389,Delayed,2024-07-17,06:23:00
88945,order placed,2023-07-15,19:40:00
69831,Delayed,2022-11-26,20:27:00
28675,order placed,2024-10-18,11:54:00
62934,Order Placed,2024-12-17,18:13:00
33669,In Transit,2021-12-04,15:39:00
30263,in transit,2024-01-13,01:54:00
3447,In Transit,2023-04-30,01:02:00
30294,In Transit,2021-09-20,13:44:00
46740,Out for Delivery,2022-04-13,06:17:00
67373,DELIVERED,2024-10-24,17:43:00
63342,order placed,2025-09-10,16:27:00
67897,In Transit,2025-02-10,14:19:00
85982,Dispatched,2022-01-02,10:51:00
85675,in transit,2020-06-10,02:29:00
99089,order placed,2021-08-27,23:22:00
22069,in transit,2021-11-26,11:43:00
24559,in transit,2021-12-29,03:26:00
64776,Dispatched,2020-05-30,04:40:00
88233,Out for Delivery,2023-10-11,07:01:00
62915,In Transit,2025-04-03,10:52:00
92046,in transit,2022-03-12,03:45:00
30077,in transit,2024-03-30,13:04:00
74527,Delivered,2023-09-28,14:43:00
38472,Dispatched,2022-12-22,13:45:00
95550,Order Placed,2022-07-15,14:27:00
70326,Dispatched,2023-08-27,20:50:00
87921,DELIVERED,2024-04-10,08:49:00
8164,In Transit,2023-03-30,00:31:00
41480,Out for Delivery,2023-08-18,17:57:00
30114,DELIVERED,2024-10-07,05:04:00
76773,DELIVERED,2023-04-21,21:44:00
786,Delivered,2024-04-12,17:53:00
60104,Delivered,2020-10-21,17:45:00
64664,order placed,2024-01-01,00:10:00
84755,order placed,2023-03-19,01:12:00
73475,Delivered,2020-04-28,02:09:00
99445,DELIVERED,2024-05-23,17:43:00
89896,Dispatched,2024-11-19,15:39:00
77266,DELIVERED,2021-12-09,07:08:00
96427,Delivered,2022-03-19,13:24:00
6227,Dispatched,2023-04-23,04:57:00
25624,Out for Delivery,2023-01-24,00:38:00
14965,Out for Delivery,2023-01-22,08:08:00
85955,Out for Delivery,2025-02-25,16:55:00
79649,Out for Delivery,2025-02-28,08:11:00
58161,In Transit,2022-04-23,16:35:00
84883,in transit,2024-08-29,12:48:00
21017,order placed,2022-01-05,23:26:00
98900,Dispatched,2021-04-30,22:26:00
53282,Order Placed,2022-12-16,19:38:00
28025,Order Placed,2025-08-02,12:10:00
86930,Out for Delivery,2021-09-08,05:03:00
20402,Delayed,2023-07-26,20:45:00
30814,Order Placed,2025-12-01,10:22:00
65298,Order Placed,2021-01-27,21:10:00
41288,Dispatched,2022-04-03,06:33:00
98696,in transit,2023-03-19,18:35:00
86129,in transit,2024-08-13,23:34:00
10533,order placed,2022-10-04,11:59:00
86362,Out for Delivery,2022-06-13,13:55:00
87437,order placed,2024-08-11,16:00:00
77362,DELIVERED,2022-07-27,01:57:00
47853,Delivered,2020-08-06,14:24:00
36620,Delivered,2022-05-30,01:09:00
31053,Order Placed,2025-04-24,06:28:00
60029,In Transit,2024-07-22,20:42:00
9303,order placed,2022-12-11,18:25:00
31892,Order Placed,2021-04-13,17:50:00
35895,Dispatched,2024-05-12,14:05:00
88680,Order Placed,2025-11-20,04:48:00
57341,Out for Delivery,2021-07-06,11:51:00
57530,Out for Delivery,2022-03-26,07:44:00
76931,Dispatched,2021-06-12,12:05:00
94008,Delayed,2022-01-26,03:07:00
16305,In Transit,2023-08-23,01:45:00
55548,In Transit,2023-07-03,12:51:00
24358,Out for Delivery,2020-09-20,18:18:00
49962,Out for Delivery,2024-04-20,14:47:00
48433,Delayed,2022-06-30,17:30:00
24205,Delivered,2021-10-20,18:52:00
15557,Delivered,2024-04-06,18:27:00
62797,Out for Delivery,2020-04-29,08:36:00
59041,Dispatched,2023-08-13,01:07:00
58933,In Transit,2025-12-13,22:02:00
36311,DELIVERED,2020-07-13,22:18:00
38229,in transit,2025-03-24,14:45:00
83830,order placed,2022-02-25,20:17:00
6820,Delayed,2025-05-17,04:27:00
32153,Order Placed,2023-05-10,18:35:00
36830,Delayed,2021-03-06,17:56:00
55380,Out for Delivery,2022-01-21,20:43:00
55891,Delayed,2022-12-27,08:09:00
84956,Delayed,2021-05-24,11:25:00
15532,in transit,2023-02-24,13:52:00
24141,in transit,2024-01-19,12:38:00
64089,in transit,2023-06-16,18:18:00
53550,Delayed,2023-08-10,22:20:00
47869,Out for Delivery,2024-06-14,01:23:00
12046,Delivered,2023-06-04,05:02:00
5847,Order Placed,2025-12-26,13:49:00
41152,order placed,2025-03-16,04:06:00
97018,order placed,2021-10-18,08:19:00
15680,Dispatched,2021-03-22,12:15:00
91897,Delayed,2020-06-26,19:46:00
10047,Order Placed,2024-02-27,04:01:00
14163,Delayed,2023-10-06,03:23:00
19809,In Transit,2024-07-06,00:56:00
18448,order placed,2024-11-27,00:59:00
56013,In Transit,2024-06-11,22:50:00
62212,DELIVERED,2020-03-06,03:04:00
21440,In Transit,2024-03-27,12:20:00
16230,in transit,2023-08-11,21:06:00
33546,Delayed,2021-05-07,18:28:00
31106,In Transit,2022-02-16,23:17:00
92040,In Transit,2022-03-02,03:34:00
35036,Dispatched,2024-10-02,04:36:00
47355,order placed,2023-06-19,01:09:00
96757,DELIVERED,2025-08-18,23:23:00
91447,Order Placed,2025-05-18,09:57:00
18756,order placed,2025-04-27,03:09:00
56648,order placed,2025-03-30,03:17:00
89407,Dispatched,2023-04-09,21:18:00
68319,DELIVERED,2024-10-13,11:26:00
56934,in transit,2022-01-19,00:06:00
68870,Delivered,2022-05-22,05:19:00
26327,Delivered,2020-07-23,22:09:00
47650,DELIVERED,2022-01-14,04:05:00
20303,in transit,2020-04-01,19:22:00
48212,Dispatched,2024-05-20,16:50:00
24125,Out for Delivery,2023-09-09,03:31:00
28307,DELIVERED,2020-01-17,20:00:00
54015,Delivered,2020-02-18,03:48:00
21732,In Transit,2020-09-17,06:26:00
68194,in transit,2021-07-11,20:54:00
16034,In Transit,2024-04-13,01:03:00
87243,DELIVERED,2025-07-25,19:49:00
6086,Dispatched,2023-12-22,22:33:00
61990,Dispatched,2021-11-08,09:21:00
87312,Delivered,2020-09-18,18:30:00
92257,Dispatched,2022-10-09,10:14:00
64689,Delayed,2021-11-26,14:06:00
12058,in transit,2025-01-04,19:42:00
48058,Dispatched,2022-08-28,10:22:00
51276,Delivered,2023-09-07,12:22:00
81384,Dispatched,2023-03-25,21:20:00
23394,Order Placed,2021-08-29,03:00:00
55765,in transit,2023-09-15,11:39:00
71248,Out for Delivery,2020-11-03,07:21:00
96643,Out for Delivery,2025-12-19,03:57:00
24639,Order Placed,2025-12-07,03:17:00
23426,Out for Delivery,2024-03-31,22:43:00
51641,Order Placed,2025-03-29,07:40:00
83442,In Transit,2021-03-26,15:03:00
96468,Delayed,2025-12-04,06:35:00
85863,DELIVERED,2023-02-26,06:54:00
40064,Dispatched,2020-11-20,03:10:00
73764,Out for Delivery,2023-03-06,03:10:00
49351,Out for Delivery,2025-01-29,16:56:00
1970,Dispatched,2020-03-05,01:20:00
23301,Out for Delivery,2020-12-09,01:19:00
67531,Order Placed,2025-12-23,08:23:00
78332,Delayed,2024-10-12,05:32:00
30793,Out for Delivery,2020-11-08,08:57:00
75082,order placed,2021-01-26,13:47:00
46392,in transit,2024-11-25,22:20:00
15489,Order Placed,2022-01-31,08:40:00
97968,Delayed,2023-08-12,00:31:00
92144,Dispatched,2025-08-16,02:14:00
96089,In Transit,2023-12-01,04:24:00
11157,Order Placed,2022-09-10,08:54:00
20332,Delayed,2021-11-27,09:33:00
33504,In Transit,2021-12-31,23:24:00
65055,Delivered,2024-10-22,06:34:00
27524,Out for Delivery,2023-09-08,05:29:00
89675,Order Placed,2021-04-25,19:17:00
89902,Delivered,2020-12-26,04:05:00
52780,Delayed,2025-05-02,01:04:00
28759,in transit,2025-06-08,15:15:00
71692,DELIVERED,2020-06-24,13:05:00
97742,In Transit,2025-09-26,08:29:00
77007,In Transit,2022-07-01,21:46:00
13219,Delayed,2023-05-07,17:27:00
67671,Delivered,2022-08-07,12:25:00
53064,in transit,2023-08-18,07:25:00
45364,Dispatched,2022-06-10,02:51:00
59154,Dispatched,2021-01-13,01:31:00
39316,in transit,2023-10-18,06:27:00
31189,Delivered,2021-10-02,04:22:00
95875,In Transit,2020-10-14,12:23:00
55428,in transit,2022-12-19,07:09:00
24798,DELIVERED,2021-01-30,07:59:00
90384,Delivered,2024-10-07,08:18:00
70970,in transit,2025-12-03,22:30:00
83794,Dispatched,2023-01-30,03:10:00
4897,In Transit,2020-10-09,09:00:00
38668,Delivered,2022-04-10,05:14:00
13042,Out for Delivery,2025-05-26,07:06:00
72826,In Transit,2020-02-13,23:21:00
89778,Order Placed,2024-02-05,11:27:00
6387,In Transit,2025-01-07,11:53:00
40660,Order Placed,2020-04-15,05:00:00
72169,Delivered,2022-06-23,08:08:00
81544,In Transit,2021-06-07,03:23:00
24690,In Transit,2022-07-29,21:13:00
38212,Delayed,2020-11-03,07:03:00
14559,Delayed,2021-12-24,20:31:00
70698,Out for Delivery,2020-10-02,04:09:00
80930,Delivered,2020-03-17,08:32:00
73175,Out for Delivery,2021-05-07,18:51:00
55157,DELIVERED,2020-09-08,07:10:00
81507,Order Placed,2020-09-23,20:30:00
51450,in transit,2025-06-20,15:29:00
9005,DELIVERED,2021-05-02,19:26:00
94014,Order Placed,2021-08-30,22:16:00
69872,Delivered,2024-01-25,07:53:00
67406,Out for Delivery,2020-09-08,00:12:00
71501,order placed,2022-02-12,12:58:00
69685,DELIVERED,2025-04-01,01:50:00
78492,Delivered,2020-12-16,14:41:00
70096,Delivered,2021-09-21,06:29:00
53182,Dispatched,2024-09-14,22:35:00
43906,Out for Delivery,2024-10-21,15:28:00
54736,In Transit,2024-12-16,09:19:00
29257,DELIVERED,2022-02-01,06:57:00
51352,Delayed,2021-05-12,06:18:00
38075,Order Placed,2024-01-15,11:58:00
87414,order placed,2023-08-08,14:37:00
40345,In Transit,2024-03-16,17:16:00
38585,order placed,2021-01-09,14:52:00
54935,Delivered,2024-07-01,12:12:00
42104,Delayed,2024-11-17,01:36:00
82625,Delayed,2020-09-05,10:48:00
66489,Out for Delivery,2020-03-31,15:29:00
55262,order placed,2020-06-24,18:26:00
85948,Out for Delivery,2022-02-10,07:33:00
44073,in transit,2025-05-15,02:31:00
81049,order placed,2023-11-28,21:34:00
70314,Dispatched,2024-08-21,05:11:00
52149,in transit,2021-05-25,22:40:00
11816,Delivered,2022-06-16,09:28:00
17409,Delayed,2021-03-12,02:14:00
79809,Dispatched,2021-04-15,09:24:00
64376,Delayed,2020-12-12,22:09:00
39337,Dispatched,2023-04-12,11:41:00
76917,Out for Delivery,2024-05-04,18:03:00
14110,in transit,2025-11-13,07:23:00
6826,Dispatched,2020-12-04,16:04:00
33347,Delayed,2022-03-02,13:30:00
44888,Delivered,2020-02-04,05:29:00
45255,Delivered,2021-03-25,12:52:00
81784,order placed,2022-06-05,17:50:00
21445,Order Placed,2020-11-26,16:57:00
78489,in transit,2025-04-21,10:24:00
65389,Dispatched,2022-12-25,01:54:00
18334,Dispatched,2021-11-02,22:21:00
20070,order placed,2024-12-18,08:22:00
92144,Delivered,2024-11-08,12:03:00
14467,In Transit,2022-03-27,04:42:00
19342,In Transit,2022-11-22,04:53:00
63914,order placed,2023-01-14,01:45:00
21000,Delayed,2023-12-02,22:00:00
28973,Order Placed,2023-05-06,03:47:00
63804,Order Placed,2023-02-18,18:36:00
93167,Delayed,2025-09-15,19:59:00
46712,order placed,2024-04-05,19:18:00
33864,DELIVERED,2024-09-19,20:50:00
40908,DELIVERED,2024-11-13,15:48:00
87778,Delayed,2024-09-03,03:58:00
11985,order placed,2021-04-14,06:11:00
12262,Delayed,2020-11-30,14:07:00
8839,Out for Delivery,2025-11-21,16:29:00
30557,Delayed,2020-03-11,02:47:00
13897,DELIVERED,2022-06-10,16:49:00
44633,DELIVERED,2025-10-27,06:03:00
54425,order placed,2021-09-03,09:06:00
93988,in transit,2024-09-11,11:11:00
96905,Delivered,2022-01-01,20:35:00
36227,Delivered,2023-05-02,09:44:00
65317,Delivered,2021-07-27,13:25:00
69168,Out for Delivery,2024-08-04,13:28:00
85799,Dispatched,2021-10-25,22:48:00
30909,Dispatched,2021-02-12,09:16:00
1989,order placed,2020-11-24,08:50:00
28917,Dispatched,2025-01-17,23:28:00
