Product_ID,Product_Name,Category,Price
1862,T-shirt 300,Clothing,453
1863,Sofa 42,Home,-200
1864,Table 366,Clothing,-200
1865,Table 160,CLOTHING,0
1866,T-shirt 47,,4891
1867,Laptop 398,electronics,1105
1868,Bag 193,electronics,4611
1869,T-shirt 90,electronics,2565
1870,Laptop 93,electronics,4715
1871,Bag 346,CLOTHING,-200
1872,T-shirt 313,Electronics,1030
1873,T-shirt 323,Clothing,2623
1874,Table 89,CLOTHING,2658
1875,Bag 216,CLOTHING,0
1876,Headphones 81,electronics,242
1877,Mobile 297,Clothing,4292
1878,Bag 332,Electronics,939
1879,Bag 447,Electronics,1355
1880,Laptop 286,Clothing,3219
1881,Bag 171,,0
1882,Headphones 16,electronics,-200
1883,Mobile 338,Electronics,-200
1884,Watch 406,,-200
1885,Camera 425,Clothing,2200
1886,Watch 481,Clothing,0
1887,Watch 133,CLOTHING,2959
1888,T-shirt 206,Clothing,2983
1889,T-shirt 273,,0
1890,Sofa 400,Home,3462
1891,T-shirt 269,Electronics,1898
1892,Bag 447,Clothing,1350
1893,Camera 465,Home,1450
1894,Table 16,CLOTHING,4515
1895,Shoes 71,Home,1678
1896,Table 195,Clothing,-200
1897,Watch 98,CLOTHING,800
1898,Laptop 231,electronics,1700
1899,Bag 293,CLOTHING,764
1900,Table 360,CLOTHING,2937
1901,Shoes 16,electronics,-200
1902,Headphones 231,CLOTHING,3902
1903,Watch 1,Electronics,4634
1904,Watch 317,Clothing,-200
1905,Camera 322,Clothing,0
1906,Sofa 256,Electronics,-200
1907,T-shirt 287,Clothing,1568
1908,Laptop 108,electronics,2805
1909,Mobile 266,electronics,2660
1910,Mobile 468,electronics,-200
1911,Camera 198,CLOTHING,1222
1912,Headphones 387,Electronics,3626
1913,Watch 417,Electronics,4636
1914,Sofa 101,Home,1377
1915,Watch 240,Electronics,0
1916,Camera 29,Home,2592
1917,Bag 477,Home,-200
1918,Camera 467,,-200
1919,Shoes 251,Clothing,-200
1920,Camera 320,Clothing,3619
1921,Sofa 339,CLOTHING,4717
1922,Camera 359,CLOTHING,1997
1923,Sofa 427,CLOTHING,2113
1924,Bag 403,electronics,-200
1925,Watch 241,,4229
1926,Sofa 299,Clothing,1471
1927,T-shirt 469,,1400
1928,Sofa 475,Home,4613
1929,Mobile 327,Clothing,375
1930,Laptop 178,Home,2925
1931,Bag 211,electronics,3189
1932,Headphones 48,electronics,3172
1933,Camera 246,Home,3030
1934,T-shirt 341,CLOTHING,4320
1935,Headphones 430,Home,4380
1936,Bag 326,Home,3286
1937,Mobile 429,Home,1489
1938,Headphones 174,Electronics,2708
1939,Shoes 460,electronics,2257
1940,Camera 492,CLOTHING,193
1941,Laptop 458,Clothing,2572
1942,Camera 157,CLOTHING,3492
1943,Sofa 142,Clothing,425
1944,Headphones 165,,0
1945,Watch 172,Home,161
1946,Table 121,Electronics,-200
1947,Table 115,Clothing,0
1948,T-shirt 160,Clothing,-200
1949,Headphones 118,Home,0
1950,Laptop 360,CLOTHING,0
1951,Laptop 455,CLOTHING,3574
1952,Bag 480,electronics,1022
1953,T-shirt 328,Electronics,-200
1954,Shoes 158,Electronics,4100
1955,Shoes 325,Clothing,-200
1956,Headphones 230,CLOTHING,2891
1957,Watch 470,Clothing,-200
1958,Watch 100,Clothing,0
1959,Shoes 28,Electronics,0
1960,Sofa 213,Electronics,2369
1961,Mobile 169,,0
1962,Shoes 452,,3709
1963,Sofa 425,Electronics,318
1964,Watch 109,CLOTHING,-200
1965,Table 465,Clothing,0
1966,Laptop 243,CLOTHING,1187
1967,Headphones 425,CLOTHING,4383
1968,Headphones 17,,-200
1969,Headphones 211,Home,0
1970,Headphones 255,electronics,3112
1971,Laptop 229,Home,2222
1972,Table 264,,-200
1973,T-shirt 384,electronics,173
1974,Shoes 253,Home,4911
1975,Mobile 188,CLOTHING,952
1976,Headphones 151,CLOTHING,3391
1977,Mobile 145,Electronics,-200
1978,Watch 434,Electronics,4743
1979,Watch 44,,2978
1980,Bag 343,Home,580
1981,Mobile 284,CLOTHING,2641
1982,Laptop 160,Electronics,2338
1983,Mobile 205,,-200
1984,Mobile 340,,2199
1985,Table 288,electronics,143
1986,T-shirt 224,Electronics,-200
1987,Bag 103,Clothing,1287
1988,Camera 52,Clothing,3939
1989,Table 247,Home,0
1990,Bag 176,Electronics,4948
1991,Mobile 15,Home,-200
1992,Table 424,Home,4246
1993,T-shirt 356,Electronics,-200
1994,Shoes 17,Electronics,-200
1995,Mobile 37,Electronics,0
1996,Sofa 142,Electronics,2104
1997,Watch 382,Clothing,1283
1998,Watch 149,Home,0
1999,Laptop 109,Electronics,-200
2000,Camera 286,Clothing,244
2001,Camera 63,electronics,2740
2002,Sofa 82,CLOTHING,0
2003,Bag 27,Electronics,-200
2004,T-shirt 98,CLOTHING,2901
2005,T-shirt 186,CLOTHING,0
2006,Table 71,electronics,0
2007,Camera 460,Clothing,1185
2008,Headphones 438,Electronics,-200
2009,Laptop 268,CLOTHING,4814
2010,Watch 158,electronics,1761
2011,T-shirt 145,electronics,-200
2012,Laptop 135,electronics,2025
2013,Headphones 195,Electronics,-200
2014,T-shirt 224,,4025
2015,Laptop 340,electronics,3849
2016,Table 212,Home,633
2017,Mobile 49,Clothing,4426
2018,Bag 208,Electronics,2671
2019,Table 375,electronics,-200
2020,Camera 413,Home,3866
2021,Shoes 480,CLOTHING,281
2022,T-shirt 149,Home,-200
2023,Watch 239,,0
2024,Shoes 313,,3654
2025,Watch 235,Home,0
2026,T-shirt 396,electronics,1584
2027,Watch 82,Electronics,1510
2028,Laptop 410,Clothing,2106
2029,Watch 470,electronics,1689
2030,Laptop 156,Electronics,-200
2031,Mobile 196,electronics,0
2032,Camera 370,,2638
2033,Shoes 292,Electronics,-200
2034,Headphones 319,Home,0
2035,Mobile 64,Electronics,0
2036,Bag 240,,0
2037,Laptop 489,Electronics,2426
2038,Camera 373,Home,3670
2039,Bag 12,Electronics,4539
2040,Mobile 52,,-200
2041,Laptop 334,Electronics,-200
2042,Sofa 259,CLOTHING,0
2043,T-shirt 240,electronics,0
2044,Camera 221,Electronics,1104
2045,Watch 11,Clothing,-200
2046,T-shirt 302,Home,-200
2047,Sofa 434,CLOTHING,2496
2048,Watch 18,Home,4364
2049,Table 228,Clothing,1007
2050,Shoes 2,Electronics,859
2051,Table 11,Clothing,-200
2052,Table 287,Electronics,4575
2053,Mobile 201,electronics,619
2054,Camera 477,CLOTHING,1576
2055,Mobile 20,Electronics,0
2056,Camera 80,Clothing,0
2057,Watch 393,CLOTHING,390
2058,Bag 119,Clothing,-200
2059,Watch 33,,4394
2060,Watch 182,CLOTHING,0
2061,T-shirt 153,Electronics,772
2062,Shoes 309,Home,3418
2063,Sofa 110,Electronics,4326
2064,Laptop 192,,1346
2065,Camera 148,CLOTHING,-200
2066,Sofa 310,Home,1377
2067,Table 221,Home,311
2068,Shoes 213,,0
2069,Camera 342,Home,0
2070,Shoes 340,Home,0
2071,Shoes 157,electronics,3844
2072,Table 330,electronics,0
2073,Camera 136,Electronics,0
2074,Watch 272,CLOTHING,-200
2075,T-shirt 485,Clothing,4936
2076,Mobile 484,electronics,3804
2077,Watch 179,Home,0
2078,Mobile 375,Electronics,4595
2079,Laptop 32,Electronics,2607
2080,Sofa 183,Clothing,0
2081,Table 405,Clothing,4803
2082,Shoes 436,CLOTHING,-200
2083,Bag 116,Electronics,0
2084,T-shirt 320,CLOTHING,108
2085,T-shirt 101,Electronics,0
2086,Bag 362,Home,0
2087,T-shirt 306,Home,2711
2088,Mobile 131,CLOTHING,1080
2089,Bag 1,CLOTHING,4802
2090,Camera 270,Electronics,4969
2091,T-shirt 327,electronics,-200
2092,Headphones 240,electronics,4933
2093,Laptop 362,electronics,-200
2094,Headphones 469,Home,-200
2095,Bag 373,,1190
2096,Laptop 334,Electronics,4287
2097,Laptop 279,,2386
2098,T-shirt 362,Clothing,3329
2099,Headphones 484,electronics,0
2100,Sofa 267,CLOTHING,0
2101,Camera 351,Electronics,0
2102,Table 375,Clothing,0
2103,Bag 160,electronics,793
2104,Shoes 282,Clothing,1029
2105,Watch 264,,0
2106,Shoes 364,electronics,0
2107,Headphones 108,Electronics,1788
2108,Bag 493,electronics,3379
2109,Headphones 300,Clothing,267
2110,Shoes 290,,453
2111,Table 83,,3463
2112,Headphones 187,Home,860
2113,Headphones 169,,2266
2114,Laptop 207,Clothing,-200
2115,Headphones 78,Clothing,-200
2116,T-shirt 368,CLOTHING,1565
2117,Sofa 182,Clothing,4976
2118,Laptop 245,,-200
2119,Headphones 195,Clothing,0
2120,Camera 466,,-200
2121,T-shirt 357,,3154
2122,Headphones 325,Home,3646
2123,Table 113,Home,2046
2124,Shoes 54,Electronics,379
2125,Sofa 347,,0
2126,Sofa 59,Electronics,4727
2127,Shoes 212,Home,4873
2128,Mobile 301,electronics,505
2129,Headphones 469,Clothing,838
2130,Camera 85,CLOTHING,2452
2131,Headphones 161,CLOTHING,1875
2132,Camera 398,electronics,134
2133,Bag 155,CLOTHING,1374
2134,Table 401,Clothing,2795
2135,Shoes 412,CLOTHING,1240
2136,Watch 252,,-200
2137,Watch 478,Home,0
2138,Laptop 99,,0
2139,Table 427,,902
2140,Watch 262,Home,4314
2141,Table 167,Electronics,-200
2142,Mobile 285,CLOTHING,296
2143,Mobile 396,Electronics,261
2144,Shoes 157,electronics,2161
2145,Table 198,Clothing,3600
2146,Shoes 253,Clothing,4624
2147,Laptop 442,,0
2148,Watch 389,electronics,0
2149,T-shirt 190,Electronics,2930
2150,Mobile 473,Clothing,-200
2151,Headphones 322,Clothing,1892
2152,Headphones 69,Clothing,3927
2153,Bag 53,CLOTHING,1734
2154,Watch 217,,2050
2155,Watch 42,Clothing,0
2156,Bag 411,,-200
2157,Sofa 354,Electronics,-200
2158,Camera 357,Clothing,393
2159,Mobile 110,Electronics,3030
2160,T-shirt 210,Clothing,0
2161,Laptop 354,CLOTHING,0
2162,Bag 226,Home,4295
2163,Watch 483,CLOTHING,1311
2164,Sofa 3,Electronics,3138
2165,T-shirt 348,electronics,0
2166,Camera 223,CLOTHING,0
2167,Camera 401,Home,4292
2168,Bag 44,CLOTHING,3004
2169,T-shirt 494,electronics,0
2170,Table 468,Clothing,-200
2171,Mobile 326,Electronics,1104
2172,Watch 321,,1572
2173,Headphones 487,Clothing,3748
2174,Headphones 197,Clothing,2381
2175,Bag 164,,0
2176,Headphones 427,,-200
2177,Laptop 56,,2734
2178,Mobile 491,CLOTHING,3870
2179,Shoes 28,Home,173
2180,T-shirt 118,Electronics,2857
2181,Mobile 473,Clothing,416
2182,Sofa 171,electronics,0
2183,Bag 314,,581
2184,T-shirt 458,Home,-200
2185,Headphones 474,electronics,4664
2186,T-shirt 26,Home,-200
2187,Shoes 440,CLOTHING,984
2188,Mobile 397,electronics,4941
2189,Shoes 338,Home,0
2190,Shoes 82,Clothing,2009
2191,Laptop 238,,4120
2192,T-shirt 48,Electronics,4795
2193,Sofa 182,Clothing,-200
2194,Camera 271,Electronics,-200
2195,T-shirt 263,electronics,1249
2196,Table 316,Clothing,2339
2197,Laptop 149,Electronics,0
2198,Table 192,electronics,-200
2199,Bag 220,electronics,4399
2200,T-shirt 220,Home,3178
2201,Bag 283,electronics,1056
2202,Sofa 396,Electronics,3923
2203,Table 327,,1846
2204,Laptop 158,CLOTHING,161
2205,Watch 443,Clothing,-200
2206,Headphones 218,Electronics,978
2207,Bag 178,CLOTHING,0
2208,Shoes 171,electronics,2591
2209,Camera 456,,979
2210,T-shirt 202,electronics,3984
2211,T-shirt 368,CLOTHING,3514
2212,Laptop 278,electronics,609
2213,Watch 355,,-200
2214,Watch 210,Home,2851
2215,Camera 272,Electronics,-200
2216,Headphones 349,Clothing,3113
2217,Laptop 168,electronics,3577
2218,Laptop 315,,983
2219,Camera 395,CLOTHING,-200
2220,Bag 382,CLOTHING,4352
2221,Mobile 134,Home,3798
2222,Sofa 39,CLOTHING,2421
2223,T-shirt 403,Clothing,0
2224,Sofa 123,Clothing,0
2225,Shoes 35,Electronics,647
2226,Shoes 195,CLOTHING,2990
2227,Laptop 308,Clothing,309
2228,Sofa 294,,0
2229,Table 222,electronics,0
2230,Headphones 304,,-200
2231,T-shirt 169,,4725
2232,Bag 469,Home,0
2233,Table 306,Home,0
2234,T-shirt 130,Home,0
2235,Bag 202,,0
2236,T-shirt 500,,185
2237,Mobile 348,electronics,0
2238,Table 74,CLOTHING,4962
2239,Camera 176,electronics,-200
2240,Laptop 423,Electronics,0
2241,Sofa 284,Electronics,-200
2242,Bag 430,Clothing,-200
2243,Bag 372,Electronics,0
2244,Mobile 464,Electronics,2475
2245,T-shirt 293,CLOTHING,2922
2246,Laptop 38,Clothing,734
2247,Watch 69,electronics,-200
2248,Camera 197,Clothing,0
2249,Camera 221,Electronics,0
2250,Headphones 140,Home,0
2251,Table 222,,2850
2252,Camera 454,CLOTHING,3695
2253,Camera 8,Home,-200
2254,Table 38,,-200
2255,Table 119,CLOTHING,915
2256,Sofa 155,Electronics,2180
2257,Shoes 487,Home,144
2258,Mobile 339,CLOTHING,3706
2259,Mobile 286,Clothing,0
2260,Headphones 400,electronics,665
2261,T-shirt 168,Home,4611
2262,T-shirt 222,,-200
2263,Table 447,CLOTHING,-200
2264,Laptop 36,electronics,3565
2265,Bag 441,CLOTHING,0
2266,Shoes 213,Electronics,817
2267,Shoes 426,CLOTHING,2928
2268,Watch 363,,-200
2269,Headphones 480,,3618
2270,Shoes 475,electronics,4227
2271,Bag 315,CLOTHING,1960
2272,Sofa 305,electronics,3201
2273,Table 51,,-200
2274,T-shirt 238,Home,0
2275,Bag 409,,858
2276,Camera 332,electronics,673
2277,Headphones 85,,0
2278,Camera 423,electronics,-200
2279,Mobile 449,Home,-200
2280,Shoes 357,electronics,1367
2281,Headphones 402,CLOTHING,429
2282,Laptop 121,Clothing,584
2283,Shoes 77,Clothing,2609
2284,Shoes 247,,2399
2285,Camera 347,,3395
2286,Table 159,CLOTHING,3050
2287,Shoes 311,electronics,1787
2288,T-shirt 86,,3015
2289,T-shirt 443,electronics,0
2290,Watch 412,electronics,-200
2291,Watch 195,CLOTHING,125
2292,Camera 195,CLOTHING,0
2293,Bag 186,electronics,3504
2294,Shoes 390,electronics,2673
2295,Camera 381,,2274
2296,T-shirt 231,,3605
2297,Mobile 463,Electronics,-200
2298,Camera 46,Electronics,-200
2299,Camera 351,Clothing,0
2300,Sofa 462,,2423
2301,Table 319,Home,-200
2302,Camera 424,CLOTHING,533
2303,T-shirt 323,,442
2304,Watch 181,Clothing,4993
2305,Sofa 464,electronics,4217
2306,Bag 40,,3070
2307,Bag 19,electronics,4530
2308,Bag 168,Home,-200
2309,Mobile 389,Clothing,2562
2310,Mobile 497,CLOTHING,-200
2311,Mobile 293,Home,0
2312,T-shirt 339,Electronics,-200
2313,T-shirt 202,CLOTHING,2057
2314,T-shirt 238,,3086
2315,Sofa 76,Electronics,-200
2316,Bag 434,Clothing,0
2317,Table 171,Electronics,1468
2318,Watch 135,electronics,-200
2319,Headphones 215,Electronics,0
2320,Laptop 452,electronics,0
2321,Camera 160,Clothing,674
2322,Bag 397,Home,4257
2323,Sofa 480,electronics,-200
2324,T-shirt 219,Clothing,-200
2325,Laptop 497,Home,3626
2326,Watch 240,CLOTHING,-200
2327,Mobile 414,Clothing,822
2328,Headphones 361,Electronics,2943
2329,Headphones 184,CLOTHING,4162
2330,Laptop 61,,-200
2331,Laptop 89,Electronics,-200
2332,Shoes 182,Clothing,1652
2333,Shoes 358,Clothing,3399
2334,Table 117,electronics,3947
2335,Laptop 51,CLOTHING,2878
2336,Bag 279,CLOTHING,0
2337,Headphones 46,Home,959
2338,Bag 405,CLOTHING,2419
2339,Bag 214,Home,902
2340,Shoes 212,electronics,2623
2341,Bag 357,Electronics,4404
2342,T-shirt 134,CLOTHING,2171
2343,Watch 311,Clothing,-200
2344,Bag 472,CLOTHING,0
2345,Shoes 390,,3832
2346,Mobile 157,Electronics,3289
2347,Bag 160,electronics,-200
2348,Bag 121,electronics,161
2349,Sofa 424,Clothing,-200
2350,Table 474,CLOTHING,993
2351,T-shirt 374,Home,3981
2352,Sofa 249,Home,0
2353,Table 70,Electronics,1554
2354,Shoes 171,,0
2355,Watch 251,Clothing,2465
2356,Bag 160,,0
2357,T-shirt 225,electronics,2078
2358,Table 311,CLOTHING,-200
2359,Watch 498,,151
2360,Headphones 210,Clothing,4179
2361,Laptop 409,Clothing,0
2362,Sofa 322,Home,3071
2363,Sofa 169,Clothing,-200
2364,Mobile 221,CLOTHING,-200
2365,Watch 128,,0
2366,Sofa 295,electronics,-200
2367,Bag 229,Home,967
2368,Bag 454,Clothing,1605
2369,Mobile 174,Clothing,0
2370,Camera 304,,3427
2371,Camera 427,electronics,0
2372,Mobile 358,CLOTHING,1523
2373,Table 135,CLOTHING,4709
2374,Laptop 176,Electronics,3424
2375,Table 107,Clothing,4218
2376,Camera 65,CLOTHING,-200
2377,Shoes 28,,0
2378,Laptop 341,Home,3641
2379,Bag 220,,0
2380,Headphones 391,Electronics,3245
2381,Bag 197,Clothing,3311
2382,Mobile 76,electronics,4154
2383,Shoes 99,Clothing,1916
2384,Bag 45,,2667
2385,Shoes 81,Home,-200
2386,Laptop 193,CLOTHING,2686
2387,Table 316,CLOTHING,-200
2388,Sofa 94,Clothing,0
2389,Mobile 108,Clothing,1676
2390,Table 45,CLOTHING,734
2391,Headphones 230,electronics,4112
2392,Table 359,Electronics,-200
2393,Headphones 161,,546
2394,T-shirt 106,CLOTHING,0
2395,Watch 484,Clothing,1412
2396,Shoes 113,CLOTHING,987
2397,Watch 90,CLOTHING,1854
2398,Shoes 393,Clothing,-200
2399,Bag 20,Home,4801
2400,Bag 73,Electronics,-200
2401,Headphones 440,CLOTHING,3667
2402,Watch 11,Clothing,2913
2403,Sofa 33,Home,-200
2404,Mobile 335,electronics,3402
2405,Camera 480,CLOTHING,3288
2406,Bag 199,Clothing,0
2407,Table 119,Electronics,-200
2408,Sofa 98,Electronics,892
2409,Sofa 278,Home,3456
2410,Headphones 331,Home,-200
2411,Watch 123,,-200
2412,T-shirt 78,CLOTHING,3457
2413,Shoes 33,Clothing,3566
2414,Sofa 357,CLOTHING,-200
2415,Camera 198,Clothing,0
2416,Table 43,Clothing,2054
2417,Headphones 466,Clothing,2234
2418,Shoes 64,Home,3112
2419,T-shirt 304,Electronics,0
2420,Camera 474,Home,2579
2421,Headphones 213,electronics,4638
2422,Mobile 279,electronics,3242
2423,Laptop 447,Electronics,0
2424,Sofa 173,Home,977
2425,T-shirt 4,electronics,4049
2426,Shoes 269,,0
2427,Sofa 478,CLOTHING,1626
2428,Sofa 336,,0
2429,T-shirt 349,electronics,-200
2430,Mobile 1,CLOTHING,-200
2431,Camera 107,CLOTHING,0
2432,Mobile 82,Clothing,4777
2433,Headphones 87,Home,4735
2434,Mobile 454,CLOTHING,0
2435,Bag 402,,0
2436,T-shirt 282,CLOTHING,4342
2437,Laptop 360,Home,2221
2438,Watch 82,CLOTHING,1287
2439,Sofa 245,Electronics,-200
2440,Shoes 147,electronics,0
2441,Camera 336,Electronics,-200
2442,T-shirt 81,electronics,0
2443,Shoes 410,Clothing,650
2444,Headphones 260,,0
2445,T-shirt 67,CLOTHING,-200
2446,Table 51,Home,0
2447,Bag 155,Clothing,0
2448,Headphones 245,Electronics,0
2449,Laptop 29,Home,0
2450,Sofa 412,Clothing,0
2451,Sofa 384,Clothing,-200
2452,Bag 402,,0
2453,Headphones 232,electronics,-200
2454,Mobile 317,,0
2455,Sofa 393,Home,1976
2456,T-shirt 187,Home,-200
2457,Bag 327,,4748
2458,Camera 87,Electronics,0
2459,Bag 371,Clothing,0
2460,Camera 49,,3119
2461,Headphones 499,Clothing,0
2462,Headphones 249,Electronics,3265
2463,Bag 474,electronics,-200
2464,Shoes 382,CLOTHING,-200
2465,T-shirt 491,CLOTHING,1350
2466,T-shirt 381,Electronics,1044
2467,Table 190,Electronics,-200
2468,Camera 274,CLOTHING,1480
2469,T-shirt 19,,1870
2470,T-shirt 435,Electronics,3913
2471,Camera 326,,1246
2472,Headphones 80,Electronics,0
2473,Camera 400,Clothing,3937
2474,Shoes 140,Electronics,0
2475,T-shirt 221,,0
2476,Laptop 256,Clothing,2882
2477,Headphones 2,,3580
2478,Headphones 442,CLOTHING,423
2479,T-shirt 408,,-200
2480,Bag 83,electronics,0
2481,Camera 96,Home,4587
2482,T-shirt 456,,4997
2483,T-shirt 186,Home,0
2484,Bag 128,CLOTHING,1500
2485,Laptop 427,Electronics,245
2486,Table 84,Home,4226
2487,Watch 54,electronics,0
2488,Watch 7,,1877
2489,Watch 10,CLOTHING,-200
2490,Camera 53,Home,0
2491,Headphones 236,electronics,4611
2492,Bag 177,CLOTHING,1829
2493,Shoes 450,CLOTHING,-200
2494,Headphones 31,CLOTHING,3845
2495,Camera 211,Clothing,4539
2496,Watch 454,,4902
2497,Camera 270,,2297
2498,Camera 434,CLOTHING,-200
2499,Watch 299,,2324
2500,Mobile 75,,-200
2501,Camera 9,,0
2502,Table 497,electronics,1636
2503,Laptop 360,,2893
2504,Table 127,electronics,0
2505,Bag 227,Electronics,4323
2506,Bag 268,electronics,764
2507,Table 81,electronics,4688
2508,Laptop 494,Clothing,3327
2509,Bag 226,Home,0
2510,Watch 76,Electronics,833
2511,Sofa 106,electronics,-200
2512,Headphones 11,Clothing,621
2513,Table 455,electronics,-200
2514,Shoes 468,Home,934
2515,Mobile 176,Electronics,2702
2516,Shoes 318,,0
2517,Watch 328,electronics,1501
2518,T-shirt 228,Clothing,0
2519,Table 49,Home,4273
2520,Bag 80,electronics,3653
2521,Headphones 455,Home,1021
2522,Watch 482,,2689
2523,Table 455,CLOTHING,3621
2524,Headphones 3,CLOTHING,1635
2525,Camera 476,Home,1725
2526,Shoes 256,,3880
2527,Headphones 68,Electronics,2291
2528,Watch 500,electronics,1104
2529,Table 147,Clothing,0
2530,Shoes 475,electronics,2917
2531,Mobile 293,,3144
2532,Camera 194,Home,-200
2533,T-shirt 91,,1995
2534,Headphones 69,CLOTHING,-200
2535,Sofa 197,,-200
2536,Table 305,Electronics,4872
2537,Laptop 43,electronics,4130
2538,Mobile 91,,-200
2539,Table 236,Clothing,4714
2540,Laptop 161,Clothing,1033
2541,Sofa 195,Home,4077
2542,Sofa 306,Home,181
2543,Headphones 115,Clothing,-200
2544,Laptop 138,electronics,-200
2545,Watch 165,electronics,2781
2546,Bag 156,CLOTHING,0
2547,Camera 23,Electronics,1722
2548,T-shirt 217,Electronics,2640
2549,Camera 145,Electronics,3794
2550,Sofa 454,electronics,-200
2551,Sofa 278,Clothing,173
2552,Headphones 388,,0
2553,T-shirt 47,CLOTHING,-200
2554,Mobile 316,CLOTHING,368
2555,T-shirt 191,electronics,-200
2556,Table 193,Home,-200
2557,Camera 49,CLOTHING,4986
2558,Table 204,electronics,236
2559,Camera 266,Home,4093
2560,Camera 168,Electronics,3308
2561,Camera 24,CLOTHING,0
2562,Laptop 489,Clothing,3496
2563,Mobile 187,Electronics,1692
2564,Bag 306,Clothing,4616
2565,Camera 461,Home,3622
2566,Sofa 200,,-200
2567,Camera 263,Electronics,-200
2568,Laptop 109,,488
2569,Table 450,Home,4153
2570,Headphones 385,electronics,0
2571,Headphones 404,Home,0
2572,Headphones 94,CLOTHING,0
2573,Watch 147,,784
2574,Mobile 481,Home,-200
2575,Watch 483,Clothing,3043
2576,T-shirt 304,CLOTHING,1503
2577,Headphones 135,,2041
2578,Watch 183,Clothing,0
2579,T-shirt 402,electronics,2916
2580,Camera 284,Home,-200
2581,Headphones 432,Electronics,0
2582,Mobile 256,Electronics,0
2583,Headphones 159,Clothing,849
2584,T-shirt 213,Electronics,-200
2585,Laptop 94,Home,-200
2586,Shoes 165,electronics,1151
2587,Camera 310,Clothing,4009
2588,Watch 411,Home,0
2589,T-shirt 301,CLOTHING,-200
2590,Mobile 199,Clothing,3676
2591,Laptop 141,,0
2592,Shoes 29,CLOTHING,-200
2593,Bag 311,Electronics,3381
2594,Watch 422,Clothing,0
2595,Headphones 80,Home,0
2596,Sofa 380,Home,960
2597,Shoes 262,Clothing,4577
2598,Shoes 420,Clothing,3239
2599,Shoes 490,electronics,0
2600,T-shirt 469,Electronics,4384
2601,Table 279,Home,1580
2602,T-shirt 338,CLOTHING,2093
2603,Laptop 275,Home,504
2604,Sofa 483,Clothing,0
2605,Camera 350,Clothing,0
2606,Watch 30,Clothing,2992
2607,Laptop 55,Electronics,-200
2608,Bag 165,Clothing,0
2609,Mobile 429,,0
2610,Sofa 316,Home,3083
2611,Shoes 400,Electronics,1710
2612,Camera 474,Electronics,4522
2613,T-shirt 19,Electronics,-200
2614,Headphones 22,Home,2753
2615,Bag 26,Clothing,3884
2616,Bag 132,Electronics,0
2617,T-shirt 391,,2921
2618,Shoes 423,Home,1443
2619,Mobile 463,CLOTHING,4249
2620,Bag 436,,2394
2621,Shoes 156,CLOTHING,-200
2622,Headphones 16,,0
2623,Camera 444,CLOTHING,-200
2624,Shoes 106,electronics,-200
2625,Sofa 252,Home,-200
2626,Sofa 245,electronics,-200
2627,Mobile 481,Clothing,4781
2628,Bag 429,electronics,3523
2629,Camera 403,Home,4506
2630,Camera 387,CLOTHING,-200
2631,Table 207,Clothing,-200
2632,Watch 369,electronics,1452
2633,Mobile 432,CLOTHING,0
2634,Camera 460,electronics,-200
2635,Mobile 389,CLOTHING,4460
2636,Shoes 311,Home,-200
2637,Bag 2,Clothing,313
2638,Mobile 91,electronics,4279
2639,Mobile 327,CLOTHING,-200
2640,Shoes 45,Electronics,3692
2641,Table 446,electronics,0
2642,Bag 405,CLOTHING,2934
2643,Watch 439,CLOTHING,418
2644,Table 167,Electronics,1662
2645,Mobile 418,Clothing,0
2646,T-shirt 176,Home,1859
2647,Mobile 238,Clothing,-200
2648,Laptop 271,electronics,4848
2649,Headphones 63,Home,0
2650,Sofa 270,Electronics,0
2651,Sofa 75,,3614
2652,Mobile 273,Home,4553
2653,Mobile 371,Home,-200
2654,Sofa 77,electronics,0
2655,Sofa 437,electronics,-200
2656,Headphones 9,Clothing,3776
2657,T-shirt 233,,-200
2658,Sofa 266,Electronics,2441
2659,Laptop 180,CLOTHING,3194
2660,T-shirt 17,Home,3766
2661,Watch 84,electronics,418
2662,Sofa 331,CLOTHING,1381
2663,Laptop 309,Clothing,4954
2664,Laptop 111,Clothing,1945
2665,Bag 45,electronics,-200
2666,Shoes 7,,2770
2667,Table 313,CLOTHING,-200
2668,Table 188,Electronics,0
2669,Sofa 75,CLOTHING,2895
2670,Laptop 171,CLOTHING,0
2671,Table 252,Home,0
2672,Headphones 462,Home,288
2673,Watch 364,Clothing,2539
2674,Camera 7,,4447
2675,Headphones 499,Home,4804
2676,Table 282,Clothing,-200
2677,Sofa 425,CLOTHING,534
2678,Shoes 76,Home,-200
2679,Mobile 435,Electronics,-200
2680,Table 304,CLOTHING,1824
2681,T-shirt 359,Home,-200
2682,Sofa 450,,-200
2683,Bag 40,,-200
2684,Watch 371,Clothing,4443
2685,Table 353,,1149
2686,Bag 188,electronics,1593
2687,Camera 372,Electronics,0
2688,Table 421,Home,0
2689,Mobile 43,Home,0
2690,Shoes 123,CLOTHING,4486
2691,Mobile 3,Clothing,-200
2692,T-shirt 402,electronics,4755
2693,Headphones 440,Clothing,1178
2694,Laptop 206,Home,-200
2695,Sofa 62,Clothing,2895
2696,T-shirt 151,Clothing,0
2697,Mobile 183,,2677
2698,Table 329,electronics,619
2699,T-shirt 35,Home,0
2700,Bag 76,electronics,0
2701,Camera 383,CLOTHING,294
2702,Sofa 461,Home,412
2703,Headphones 439,,970
2704,Sofa 430,electronics,0
2705,Camera 161,Home,-200
2706,Table 27,Electronics,0
